INFO 2024-10-23 23:38:53,446 autoreload 3304 6480 Watching for file changes with StatReloader
INFO 2024-10-23 23:41:54,339 autoreload 9544 18604 Watching for file changes with StatReloader
INFO 2024-10-23 23:42:11,386 logging_system 9544 7592 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:11,472 basehttp 9544 7592 "GET /admin/ HTTP/1.1" 200 14688
INFO 2024-10-23 23:42:11,614 basehttp 9544 7592 "GET /static/admin/css/base.css HTTP/1.1" 200 22092
INFO 2024-10-23 23:42:11,617 basehttp 9544 7592 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2804
INFO 2024-10-23 23:42:11,621 basehttp 9544 7592 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2024-10-23 23:42:11,624 basehttp 9544 7592 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2024-10-23 23:42:11,627 basehttp 9544 7592 "GET /static/admin/css/responsive.css HTTP/1.1" 200 17972
INFO 2024-10-23 23:42:11,631 basehttp 9544 7592 "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2024-10-23 23:42:11,637 basehttp 9544 7592 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2024-10-23 23:42:11,650 basehttp 9544 7592 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2024-10-23 23:42:11,656 basehttp 9544 7592 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2024-10-23 23:42:11,661 basehttp 9544 7592 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2024-10-23 23:42:12,025 logging_system 9544 7592 Action logged: VIEW by anwarnawrozi2002@gmail.com
ERROR 2024-10-23 23:42:12,040 logging_system 9544 7592 WARNING: Exception - HTTP 404
NoneType: None

WARNING 2024-10-23 23:42:12,967 log 9544 7592 Not Found: /favicon.ico
WARNING 2024-10-23 23:42:12,968 basehttp 9544 7592 "GET /favicon.ico HTTP/1.1" 404 2544
INFO 2024-10-23 23:42:23,990 logging_system 9544 7592 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:24,023 basehttp 9544 7592 "GET /admin/booking/dailyanalytics/ HTTP/1.1" 200 14297
INFO 2024-10-23 23:42:24,066 basehttp 9544 7592 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878
INFO 2024-10-23 23:42:24,067 basehttp 9544 10304 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2024-10-23 23:42:24,070 basehttp 9544 21328 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2024-10-23 23:42:24,071 basehttp 9544 20244 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9097
INFO 2024-10-23 23:42:24,080 basehttp 9544 10304 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2024-10-23 23:42:24,080 basehttp 9544 7592 "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2024-10-23 23:42:24,083 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:24,083 basehttp 9544 21328 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2024-10-23 23:42:24,091 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:42:24,094 basehttp 9544 22256 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2024-10-23 23:42:24,096 basehttp 9544 21328 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2024-10-23 23:42:24,100 basehttp 9544 20244 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2024-10-23 23:42:24,133 basehttp 9544 21328 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2024-10-23 23:42:24,144 basehttp 9544 21328 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2024-10-23 23:42:32,192 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:32,239 basehttp 9544 21328 "GET /admin/booking/auditlog/ HTTP/1.1" 200 26131
INFO 2024-10-23 23:42:32,270 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:32,272 basehttp 9544 21328 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:42:32,311 basehttp 9544 21328 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2024-10-23 23:42:41,929 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:41,944 basehttp 9544 21328 "GET /admin/booking/historicalpattern/ HTTP/1.1" 200 14320
INFO 2024-10-23 23:42:41,979 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:41,981 basehttp 9544 21328 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:42:45,221 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:45,238 basehttp 9544 21328 "GET /admin/booking/customer/ HTTP/1.1" 200 14302
INFO 2024-10-23 23:42:45,278 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:45,280 basehttp 9544 21328 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:42:47,419 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:47,462 basehttp 9544 21328 "GET /admin/booking/auditlog/ HTTP/1.1" 200 29416
INFO 2024-10-23 23:42:47,501 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:47,504 basehttp 9544 21328 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:42:57,116 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:57,129 basehttp 9544 21328 "GET /admin/booking/remindersettings/ HTTP/1.1" 200 14234
INFO 2024-10-23 23:42:57,168 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:42:57,171 basehttp 9544 21328 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:42:59,975 logging_system 9544 21328 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:00,008 basehttp 9544 21328 "GET /admin/booking/remindersettings/add/ HTTP/1.1" 200 17537
INFO 2024-10-23 23:43:00,036 basehttp 9544 20244 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2024-10-23 23:43:00,040 basehttp 9544 21328 "GET /static/admin/css/forms.css HTTP/1.1" 200 8794
INFO 2024-10-23 23:43:00,048 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:00,051 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:43:00,074 basehttp 9544 22608 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11564
INFO 2024-10-23 23:43:00,086 basehttp 9544 22608 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2024-10-23 23:43:06,084 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:06,097 basehttp 9544 22608 "GET /admin/booking/customerpreference/ HTTP/1.1" 200 14407
INFO 2024-10-23 23:43:06,135 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:06,138 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:43:07,824 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:07,846 basehttp 9544 22608 "GET /admin/booking/customerpreference/add/ HTTP/1.1" 200 18697
INFO 2024-10-23 23:43:07,876 basehttp 9544 21328 "GET /static/admin/js/calendar.js HTTP/1.1" 200 9141
INFO 2024-10-23 23:43:07,881 basehttp 9544 20244 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2024-10-23 23:43:07,888 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:07,891 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:43:07,915 basehttp 9544 22608 "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
INFO 2024-10-23 23:43:07,982 basehttp 9544 22608 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
INFO 2024-10-23 23:43:12,348 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:12,365 basehttp 9544 22608 "GET /admin/booking/business/ HTTP/1.1" 200 16717
INFO 2024-10-23 23:43:12,400 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:12,401 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:43:15,266 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:15,283 basehttp 9544 22608 "GET /admin/booking/appointment/ HTTP/1.1" 200 14964
INFO 2024-10-23 23:43:15,318 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:15,320 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:43:17,047 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:17,078 basehttp 9544 22608 "GET /admin/booking/appointment/add/ HTTP/1.1" 200 28691
INFO 2024-10-23 23:43:17,114 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:17,118 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:43:17,218 basehttp 9544 22608 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2024-10-23 23:43:36,639 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:36,662 basehttp 9544 22608 "GET /admin/booking/errorlog/ HTTP/1.1" 200 21350
INFO 2024-10-23 23:43:36,696 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:36,698 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:43:40,948 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:40,999 basehttp 9544 22608 "GET /admin/booking/auditlog/ HTTP/1.1" 200 39298
INFO 2024-10-23 23:43:41,032 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:41,035 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:43:54,446 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:54,502 basehttp 9544 22608 "GET /admin/booking/auditlog/?timestamp__day=23&timestamp__month=10&timestamp__year=2024 HTTP/1.1" 200 45466
INFO 2024-10-23 23:43:54,540 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:54,542 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:43:55,982 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:56,047 basehttp 9544 22608 "GET /admin/booking/auditlog/?timestamp__month=10&timestamp__year=2024 HTTP/1.1" 200 45384
INFO 2024-10-23 23:43:56,083 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:56,084 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:43:57,467 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:57,535 basehttp 9544 22608 "GET /admin/booking/auditlog/?timestamp__day=23&timestamp__month=10&timestamp__year=2024 HTTP/1.1" 200 48006
INFO 2024-10-23 23:43:57,572 logging_system 9544 22608 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:43:57,575 basehttp 9544 22608 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-23 23:49:29,181 logging_system 9544 20348 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:49:29,205 basehttp 9544 20348 "GET /admin/booking/errorlog/ HTTP/1.1" 200 21350
INFO 2024-10-23 23:49:29,256 logging_system 9544 20348 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-23 23:49:29,259 basehttp 9544 20348 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-24 18:48:24,496 logging_system 9544 25360 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 18:48:24,605 basehttp 9544 25360 "GET /admin/booking/errorlog/ HTTP/1.1" 200 21350
INFO 2024-10-24 18:48:24,690 logging_system 9544 25360 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 18:48:24,779 basehttp 9544 25360 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-24 18:48:32,740 logging_system 9544 25472 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 18:48:32,790 basehttp 9544 25472 "GET /admin/booking/errorlog/1/change/ HTTP/1.1" 200 17876
INFO 2024-10-24 18:48:32,830 basehttp 9544 25472 "GET /static/admin/css/forms.css HTTP/1.1" 200 8794
INFO 2024-10-24 18:48:32,854 logging_system 9544 25472 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 18:48:32,854 basehttp 9544 25472 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-24 18:48:32,878 basehttp 9544 25472 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11564
INFO 2024-10-24 18:48:32,894 basehttp 9544 25472 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2024-10-24 18:48:32,911 basehttp 9544 25472 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2024-10-24 18:48:53,604 logging_system 9544 11232 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 18:48:53,726 basehttp 9544 11232 - Broken pipe from ('127.0.0.1', 62750)
INFO 2024-10-24 18:48:53,742 logging_system 9544 22052 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 18:48:53,836 basehttp 9544 22052 "GET /admin/booking/errorlog/ HTTP/1.1" 200 21350
INFO 2024-10-24 18:48:53,908 logging_system 9544 22052 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 18:48:53,910 basehttp 9544 22052 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-24 18:49:00,462 logging_system 9544 22052 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 18:49:00,476 basehttp 9544 22052 "GET /admin/authtoken/tokenproxy/ HTTP/1.1" 200 14369
INFO 2024-10-24 18:49:00,552 basehttp 9544 22052 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2024-10-24 20:42:31,381 autoreload 9416 8096 Watching for file changes with StatReloader
INFO 2024-10-24 20:42:34,776 logging_system 9416 17984 Action logged: VIEW by anwarnawrozi2002@gmail.com
ERROR 2024-10-24 20:42:34,884 logging_system 9416 17984 WARNING: Exception - HTTP 404
NoneType: None

WARNING 2024-10-24 20:42:40,037 log 9416 17984 Not Found: /
WARNING 2024-10-24 20:42:40,037 basehttp 9416 17984 "GET / HTTP/1.1" 404 2493
INFO 2024-10-24 20:42:40,400 logging_system 9416 17984 Action logged: VIEW by anwarnawrozi2002@gmail.com
ERROR 2024-10-24 20:42:40,415 logging_system 9416 17984 WARNING: Exception - HTTP 404
NoneType: None

WARNING 2024-10-24 20:42:42,087 log 9416 17984 Not Found: /favicon.ico
WARNING 2024-10-24 20:42:42,087 basehttp 9416 17984 "GET /favicon.ico HTTP/1.1" 404 2544
INFO 2024-10-24 20:42:46,471 logging_system 9416 17984 Action logged: VIEW by anwarnawrozi2002@gmail.com
ERROR 2024-10-24 20:42:46,545 logging_system 9416 17984 ERROR: Http404 - 
Traceback (most recent call last):
  File "C:\Users\Anwar\OneDrive\Desktop\booking\Backend\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Anwar\OneDrive\Desktop\booking\Backend\env\Lib\site-packages\django\contrib\admin\sites.py", line 260, in wrapper
    return self.admin_view(view, cacheable)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Anwar\OneDrive\Desktop\booking\Backend\env\Lib\site-packages\django\utils\decorators.py", line 188, in _view_wrapper
    result = _process_exception(request, e)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Anwar\OneDrive\Desktop\booking\Backend\env\Lib\site-packages\django\utils\decorators.py", line 186, in _view_wrapper
    response = view_func(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Anwar\OneDrive\Desktop\booking\Backend\env\Lib\site-packages\django\views\decorators\cache.py", line 80, in _view_wrapper
    response = view_func(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Anwar\OneDrive\Desktop\booking\Backend\env\Lib\site-packages\django\contrib\admin\sites.py", line 241, in inner
    return view(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Anwar\OneDrive\Desktop\booking\Backend\env\Lib\site-packages\django\views\decorators\common.py", line 23, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Anwar\OneDrive\Desktop\booking\Backend\env\Lib\site-packages\django\contrib\admin\sites.py", line 462, in catch_all_view
    raise Http404
django.http.response.Http404

INFO 2024-10-24 20:42:48,912 logging_system 9416 8736 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 20:42:49,036 basehttp 9416 8736 "GET /admin/ HTTP/1.1" 200 15380
INFO 2024-10-24 20:42:49,300 basehttp 9416 8736 "GET /static/admin/css/base.css HTTP/1.1" 200 22092
INFO 2024-10-24 20:42:49,300 basehttp 9416 18672 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2024-10-24 20:42:49,300 basehttp 9416 15524 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2804
INFO 2024-10-24 20:42:49,300 basehttp 9416 13168 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2024-10-24 20:42:49,300 basehttp 9416 5640 "GET /static/admin/css/responsive.css HTTP/1.1" 200 17972
INFO 2024-10-24 20:42:49,316 basehttp 9416 10160 "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2024-10-24 20:42:49,333 basehttp 9416 5640 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2024-10-24 20:42:49,351 basehttp 9416 5640 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2024-10-24 20:42:49,351 basehttp 9416 10160 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2024-10-24 20:42:49,351 basehttp 9416 13168 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2024-10-24 20:42:53,904 logging_system 9416 13168 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 20:42:53,972 basehttp 9416 13168 "GET /admin/booking/appointmentservice/ HTTP/1.1" 200 13533
INFO 2024-10-24 20:42:54,013 basehttp 9416 13168 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878
INFO 2024-10-24 20:42:54,015 logging_system 9416 10160 Action logged: VIEW by anwarnawrozi2002@gmail.com
INFO 2024-10-24 20:42:54,021 basehttp 9416 15524 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2024-10-24 20:42:54,061 basehttp 9416 8736 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9097
INFO 2024-10-24 20:42:54,063 basehttp 9416 15524 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2024-10-24 20:42:54,067 basehttp 9416 18672 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2024-10-24 20:42:54,072 basehttp 9416 10160 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2024-10-24 20:42:54,073 basehttp 9416 13168 "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2024-10-24 20:42:54,087 basehttp 9416 8736 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2024-10-24 20:42:54,123 basehttp 9416 5640 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2024-10-24 20:42:54,144 basehttp 9416 5640 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2024-10-24 20:42:54,194 basehttp 9416 15524 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2024-10-24 20:42:54,228 basehttp 9416 15524 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
ERROR 2024-10-24 20:42:55,044 logging_system 9416 17984 WARNING: Exception - HTTP 404
NoneType: None

